id,name,timestamp,changePercent24Hr,explorer,symbol,priceUsd,maxSupply,rank,volumeUsd24Hr,vwap24Hr
crypto-improvement-fund,Crypto Improvement Fund,2023-04-03 05:57:35,,https://chainz.cryptoid.info/cif/,CIF,8.21366952797e-05,,1349,,
cryptojacks,Cryptojacks,2023-04-03 05:57:35,,http://node1.cryptojacks.com/,CJ,1.32406e-11,,1350,,
cryptokek,Cryptokek,2023-04-03 05:57:35,,https://etherscan.io/token/0x3fa400483487A489EC9b1dB29C4129063EEC4654,KEK,0.0001309166053513,100000000.0,1351,,
cryptonex,Cryptonex,2023-04-03 05:57:35,,https://explorer.cryptonex.org/,CNX,0.9077681174062673,210000000.0,1352,,
cryptonite,Cryptonite,2023-04-03 05:57:35,,https://explorer.cryptonite.info/,XCN,8.38355189846e-05,,1353,,
cryptopiafeeshares,CryptopiaFeeShares,2023-04-03 05:57:35,,,CEFS,166.02976803116385,,1354,,
cryptosolartech,Cryptosolartech,2023-04-03 05:57:35,,https://etherscan.io/token/0xbb49a51ee5a66ca3a8cbe529379ba44ba67e6771,CST,0.0004079517393976,,1355,,
crystal-clear,Crystal Clear ,2023-04-03 05:57:35,,https://etherscan.io/token/0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22,CCT,1.3231508334e-05,10000000.0,1356,,
cubits,Cubits,2023-04-03 05:57:35,,https://bitcointalk.org/index.php?topic=345328.0,QBT,0.0007080931511827,300000000.0,1357,,
cutcoin,CUTcoin,2023-04-03 05:57:35,,https://blocks.cutcoin.org/,CUT,3.48260473e-08,200000000.0,1358,,
cvcoin,CVCoin,2023-04-03 05:57:35,,https://openledger.io/asset/CVN,CVN,0.0002461035237247,,1359,,
cybereits,Cybereits,2023-04-03 05:57:35,,https://etherscan.io/token/0x61f33Da40594cEc1E3Dc900FaF99F861D01e2e7D,CRE,0.0016177801959367,,1360,,
cyberfm,CyberFM (old),2023-04-03 05:57:35,,https://etherscan.io/token/0x3f06b5d78406cd97bdf10f5c420b241d32759c80,CYFM,1.00081704e-08,,1361,,
cybermiles,CyberMiles,2023-04-03 05:57:35,,https://etherscan.io/token/0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f,CMT,0.0008485286374589,,1362,,
cybermusic,CyberMusic,2023-04-03 05:57:35,,https://etherscan.io/token/0x78c292d1445e6b9558bf42e8bc369271ded062ea,CYMT,3.997813424e-07,,1363,,
cybertronchain,Cybertronchain,2023-04-03 05:57:35,,https://etherscan.io/token/0x00b7db6b4431e345eee5cc23d21e8dbc1d5cada3,CTC,0.092089139162754,100000000.0,1364,,
cyder,Cyder,2023-04-03 05:57:35,,http://blockchaincyder.com/,CYDER,8.20550730302e-05,,1365,,
dacc,DACC,2023-04-03 05:57:35,,https://etherscan.io/token/0xf8c595d070d104377f58715ce2e6c93e49a87f3c,DACC,2.0002925416e-05,,1366,,
dacsee,DACSEE,2023-04-03 05:57:35,,https://etherscan.io/token/0xa31108e5bab5494560db34c95492658af239357c,DACS,0.0007789228943935,,1367,,
dadi,DADI,2023-04-03 05:57:35,,https://etherscan.io/token/0xfb2f26f266fb2805a387230f2aa0a331b4d96fba,DADI,0.025449005559334,100000000.0,1368,,
daex,DAEX,2023-04-03 05:57:35,,https://etherscan.io/token/0x0b4bdc478791897274652dc15ef5c135cae61e60,DAX,0.0050584654673164,,1369,,
dalecoin,Dalecoin,2023-04-03 05:57:35,,https://etherscan.io/token/0x07d9e49ea402194bf48a8276dafb16e4ed633317,DALC,0.0025450277341346,1000000.0,1370,,
daneel,Daneel,2023-04-03 05:57:35,,https://etherscan.io/token/0x9b70740e708a083c6ff38df52297020f5dfaa5ee,DAN,0.0040181146995002,69320719.0,1371,,
dao-casino,DAO.Casino,2023-04-03 05:57:35,,https://etherscan.io/token/0x8aA33A7899FCC8eA5fBe6A608A109c3893A1B8b2,BET,0.0279555420332475,,1372,,
dao-maker,DAO Maker,2023-04-03 05:57:35,,https://etherscan.io/token/0x0f51bb10119727a7e5ea3538074fb341f56b09ad,DAO,1.960169407081122,312000000.0,1373,,
daostack,DAOstack,2023-04-03 05:57:35,,https://etherscan.io/token/0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN,0.0118926610005649,,1374,,
daps-token,DAPS Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x93190dbce9b9bd4aa546270a8d1d65905b5fdd28,DAPS,7.108361353e-07,,1375,,
darma-cash,Darma Cash,2023-04-03 05:57:35,,http://explorer.darmacash.com/,DMCH,0.2959879909191473,460000000.0,1376,,
darsek,Darsek,2023-04-03 05:57:35,,http://cryptoguru.tk/CurrencyInfo/index.php?Currency=KED,KED,0.0004753534993244,,1377,,
databits,Databits,2023-04-03 05:57:35,,https://xchain.io/asset/DATABITS,DTB,0.0111663832479952,,1378,,
datacoin,Datacoin,2023-04-03 05:57:35,,https://chainz.cryptoid.info/dtc/,DTC,0.0024310879095839,,1379,,
datum,Datum,2023-04-03 05:57:35,,https://etherscan.io/token/0x81c9151de0c8bafcd325a57e3db5a5df1cebf79c,DAT,0.0001028344486024,,1380,,
dav-coin,DAV Coin,2023-04-03 05:57:35,,https://etherscan.io/token/0xd82df0abd3f51425eb15ef7580fda55727875f14,DAV,0.0011387497064286,,1381,,
davinci-coin,Davinci Coin,2023-04-03 05:57:35,,https://etherscan.io/token/0xaad54c9f27b876d2538455dda69207279ff673a5,DAC,0.0910389183872032,8800000000.0,1382,,
debitcoin,Debitcoin,2023-04-03 05:57:35,,http://debitcoinexplorer.xyz/,DBTC,0.0001845570472588,,1383,,
debitum-network,Debitum,2023-04-03 05:57:35,,https://etherscan.io/token/0x151202c9c18e495656f372281f493eb7698961d5,DEB,0.0035302485749502,,1384,,
decent,DECENT,2023-04-03 05:57:35,,https://decent-db.com/,DCT,0.0063794039704808,,1385,,
decent-bet,DecentBet,2023-04-03 05:57:35,,https://etherscan.io/token/0x9b68bfae21df5a510931a262cecf63f41338f264,DBET,0.0035518842271508,,1386,,
decision-token,Decision Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x554c20b7c486beee439277b4540a434566dc4c02,HST,0.0002337317176719,,1387,,
decoin,DECOIN,2023-04-03 05:57:35,,,DTEP,0.0802063817259872,140000000.0,1388,,
deeponion,DeepOnion,2023-04-03 05:57:35,,http://explorer.deeponion.org/,ONION,0.0777944168658868,25000000.0,1389,,
deex,DEEX,2023-04-03 05:57:35,,,DEEX,0.0100500544232446,100000000.0,1390,,
defi-for-you,Defi For You,2023-04-03 05:57:35,,https://bscscan.com/token/0xd98560689c6e748dc37bc410b4d3096b1aa3d8c2#balances,DFY,0.0006309320069762,877616468.0,1391,,
desire,Desire,2023-04-03 05:57:35,,https://altmix.org/coins/13-Desire,DSR,0.0042567986666769,,1392,,
dether,Dether,2023-04-03 05:57:35,,https://etherscan.io/token/0x5adc961d6ac3f7062d2ea45fefb8d8167d44b190,DTH,0.0037888257768915,,1393,,
deuscoin,DeusCoin,2023-04-03 05:57:35,,http://explorer.deuscoin.org/,DEUS,62.100491327121695,,1394,,
deutsche-emark,Deutsche eMark,2023-04-03 05:57:35,,http://blockexplorer.deutsche-emark.org,DEM,0.0020357440416051,210000000.0,1395,,
devery,Devery,2023-04-03 05:57:35,,https://etherscan.io/token/0x923108a439c4e8c2315c4f6521e5ce95b44e9b4c,EVE,0.0008020956827555,,1396,,
deviantcoin,DeviantCoin,2023-04-03 05:57:35,,http://explorer.deviantcoin.io/,DEV,0.4005033865920269,88000000.0,1397,,
dew,DEW,2023-04-03 05:57:35,,https://etherscan.io/token/0x20e94867794dba030ee287f1406e100d03c84cd3,DEW,0.0336990653267455,,1398,,
diamond,Diamond,2023-04-03 05:57:35,,https://chainz.cryptoid.info/dmd/,DMD,0.9989805591960964,4380000.0,1399,,
digitalcoin,Digitalcoin,2023-04-03 05:57:35,,http://dgc.blockr.io,DGC,0.0042711081545418,48166000.0,1400,,
digital-insurance-token,Digital Insurance Token,2023-04-03 05:57:35,,https://etherscan.io/token/0xf14922001a2fb8541a433905437ae954419c2439,DIT,0.0003264852566342,,1401,,
digital-money-bits,Digital Money Bits,2023-04-03 05:57:35,,http://digitalmoneybits.io/,DMB,8.20550730302e-05,131250000.0,1402,,
digitalprice,DigitalPrice,2023-04-03 05:57:35,,http://explorer.digitalprice.org/,DP,3.4548895963e-06,,1403,,
digital-rupees,Digital Rupees,2023-04-03 05:57:35,,http://203.128.6.219:3001/,DRS,0.0005749568669576,,1404,,
digixdao,DigixDAO,2023-04-03 05:57:35,,https://etherscan.io/token/dgd,DGD,331.29339330727953,,1405,,
digix-gold-token,Digix Gold Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf,DGX,46.038346798222975,,1406,,
dignity,Dignity,2023-04-03 05:57:35,,https://etherscan.io/token/0x3e8b1a3a33bbe00825d6a5e4fa4295fc70dcaa98,DIG,1e-05,,1407,,
dimcoin,DIMCOIN,2023-04-03 05:57:35,,https://dimexplorer.io/,DIM,8.81678477051e-05,9000000000.0,1408,,
dimecoin,Dimecoin,2023-04-03 05:57:35,,https://chainz.cryptoid.info/dime/,DIME,1.8026573411e-05,,1409,,
dinero,Dinero,2023-04-03 05:57:35,,https://din.overemo.com/,DIN,0.0024043549802652,100000000.0,1410,,
dip,DIP,2023-04-03 05:57:35,,https://etherscan.io/token/0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,0.0154948306559382,,1411,,
dipnet,DIPNET,2023-04-03 05:57:35,,,DPN,0.0004268909825094,,1412,,
distributed-credit-chain,Distributed Credit Chain,2023-04-03 05:57:35,,https://etherscan.io/token/0xffa93aacf49297d51e211817452839052fdfb961,DCC,0.0007355477622948,,1413,,
dmarket,DMarket,2023-04-03 05:57:35,,https://etherscan.io/token/0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,DMT,9.615147929890057,,1414,,
dmm-governance,DMM: Governance,2023-04-03 05:57:35,,https://etherscan.io/token/0xEd91879919B71bB6905f23af0A68d231EcF87b14,DMG,0.006659831426585,250000000.0,1415,,
docademic,Docademic,2023-04-03 05:57:35,,https://etherscan.io/token/0x905E337c6c8645263D3521205Aa37bf4d034e745,MTC,0.0054318837306622,,1416,,
dollar-online,Dollar Online,2023-04-03 05:57:35,,https://chainz.cryptoid.info/dollar/,DOLLAR,0.01005046385989,,1417,,
domraider,DomRaider,2023-04-03 05:57:35,,https://etherscan.io/token/0x9af4f26941677c706cfecf6d3379ff01bb85d5ab,DRT,0.0001710255561502,1300000000.0,1418,,
dopecoin,DopeCoin,2023-04-03 05:57:35,,https://chainz.cryptoid.info/dope/,DOPE,0.002847333192286,,1419,,
dorado,Dorado,2023-04-03 05:57:35,,https://etherscan.io/token/0x906b3f8b7845840188eab53c3f5ad348a787752f,DOR,0.0001341750781162,,1420,,
acute-angle-cloud,Double-A Chain,2023-04-03 05:57:35,,https://etherscan.io/token/0xe75ad3aab14e4b0df8c5da4286608dabb21bd864,AAC,0.0008576878534845,,1421,,
draftcoin,DraftCoin,2023-04-03 05:57:35,,http://explorer.btcdraft.com/,DFT,0.0002901988671633,,1422,,
dragon-coins,Dragon Coins,2023-04-03 05:57:35,,https://etherscan.io/token/0x814f67fa286f7572b041d041b1d99b432c9155ee,DRG,7.77573927294e-05,,1423,,
dragonglass,Dragonglass,2023-04-03 05:57:35,,,DGS,8.21366952797e-05,,1424,,
dragonvein,DragonVein,2023-04-03 05:57:35,,https://etherscan.io/token/0x00d46727c2E4A6E358A8c0D638137a3d91B19BE6,DVC,1.10023384568e-05,10000000000.0,1425,,
dropil,Dropil,2023-04-03 05:57:35,,https://etherscan.io/token/0x4672bad527107471cb5067a887f4656d585a8a31,DROP,2.3497894145e-05,,1426,,
droxne,DROXNE,2023-04-03 05:57:35,,http://www.droxne.network/,DRXNE,0.0002927491478377,,1427,,
dubaicoin-dbix,DubaiCoin,2023-04-03 05:57:35,,https://explorer.dbix.info/home,DBIX,0.2697686613015205,,1428,,
ducato-protocol-token,Ducato Finance Token,2023-04-03 05:57:35,,https://etherscan.io/token/0xa117ea1c0c85CEf648df2b6f40e50bb5475C228d,DUCATO,0.0170366491923402,50000000.0,1429,,
duck-dao,Duck DAO (DLP Duck Token),2023-04-03 05:57:35,,https://etherscan.io/token/0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f,DUCK,0.0086626485369893,89223745.0,1430,,
dutch-coin,Dutch Coin,2023-04-03 05:57:35,,https://bitcoingarden.org/forum/index.php?topic=18157.0,DUTCH,8.20550730302e-05,,1431,,
dws,DWS,2023-04-03 05:57:35,,https://etherscan.io/token/0xf4b54874cd8a6c863e3a904c18fda964661ec363,DWS,0.00131144409758,,1432,,
dynamic,Dynamic,2023-04-03 05:57:35,,http://dyn.blocksandchain.com/,DYN,2.4994966526997495,,1433,,
dynamiccoin,DynamicCoin,2023-04-03 05:57:35,,http://explorer.dynamiccoin.net/,DMC,7e-05,,1434,,
dynamic-trading-rights,Dynamic Trading Rights,2023-04-03 05:57:35,,https://etherscan.io/token/0xd234bf2410a0009df9c3c63b610c09738f18ccd7,DTR,0.0003286776980438,,1435,,
dystem,Dystem,2023-04-03 05:57:35,,https://explorer.dystem.io/,DTEM,0.0012320504291948,,1436,,
earthcoin,EarthCoin,2023-04-03 05:57:35,,https://chainz.cryptoid.info/eac/,EAC,0.0001155719166003,,1437,,
earth-token,Earth Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x900b4449236a7bb26b286601dd14d2bde7a6ac6c,EARTH,0.0001682031122789,,1438,,
eauric,Eauric,2023-04-03 05:57:35,,https://etherscan.io/address/0xc36c65693ea9e207ad35d4ee2fb6c5f6f43bdec8,EAURIC,0.2065966071799358,114000000.0,1439,,
ebcoin,EBCoin,2023-04-03 05:57:35,,https://etherscan.io/token/0x31f3d9d1bece0c033ff78fa6da60a6048f3e13c5,EBC,0.0001501167352877,,1440,,
ebtcnew,eBitcoin,2023-04-03 05:57:35,,https://etherscan.io/token/0xeb7c20027172e5d143fb030d50f91cece2d1485d,EBTC,0.0072972116006947,,1441,,
ebittree-coin,Ebittree Coin,2023-04-03 05:57:35,,http://174.138.74.243/,EBT,8.43876953946e-05,,1442,,
eboostcoin,eBoost,2023-04-03 05:57:35,,https://www.blockexperts.com/ebst,EBST,0.0001079846076338,,1443,,
e-dinar-coin,E-Dinar Coin,2023-04-03 05:57:35,,https://blockchain.mn/,EDR,0.0071330937661978,999999999999999.0,1444,,
edrcoin,EDRCoin,2023-04-03 05:57:35,,http://api.blockchain.mn:3001/,EDRC,0.0018070072961523,,1445,,
educare,EDUCare,2023-04-03 05:57:35,,https://etherscan.io/token/0xbab165df9455aa0f2aed1f2565520b91ddadb4c8,EKT,0.0002986821923745,,1446,,
education-ecosystem,Education Ecosystem,2023-04-03 05:57:35,,https://etherscan.io/token/0x5b26c5d0772e5bbac8b3182ae9a13f9bb2d03765,LEDU,0.0003869345157033,,1447,,
edu-coin,EduCoin,2023-04-03 05:57:35,,https://etherscan.io/token/0xf263292e14d9d8ecd55b58dad1f1df825a874b7c,EDU,3.189281304e-07,,1448,,
e-gulden,e-Gulden,2023-04-03 05:57:35,,https://chainz.cryptoid.info/efl/,EFL,0.0533713387498173,21000000.0,1449,,
einsteinium,Einsteinium,2023-04-03 05:57:35,,https://chainz.cryptoid.info/emc2/,EMC2,0.0099695681698322,245465283.0,1450,,
ejoy,EJOY,2023-04-03 05:57:35,,https://etherscan.io/token/0xaC0741127CAC11E4455C7943b654bcCeD7FDD5A4,EJOY,2.41588914314e-05,,1451,,
elamachain,Elamachain,2023-04-03 05:57:35,,https://etherscan.io/token/0xfb444c1f2b718ddfc385cb8fd9f2d1d776b24668,ELAMA,0.0001201981220872,10000000000.0,1452,,
elastic,Elastic,2023-04-03 05:57:35,,https://explorer.xel.org/,XEL,0.0015325582405791,,1453,,
elcoin-el,Elcoin,2023-04-03 05:57:35,,http://explorer.elcoin.space/,EL,0.0045,,1454,,
electra,Electra,2023-04-03 05:57:35,,https://cryptobe.com/chain/Electra/,ECA,0.0001960702147823,,1455,,
electra-protocol,Electra Protocol,2023-04-03 05:57:35,,https://electraprotocol.network/,XEP,0.0005027250381052,30000000000.0,1456,,
electronic-pk-chain,Electronic PK Chain,2023-04-03 05:57:35,,,EPC,0.0002990751914359,,1457,,
elementrem,Elementrem,2023-04-03 05:57:35,,http://www.elementrem.net/,ELE,0.0050097442193077,,1458,,
eligma-token,Eligma Token,2023-04-03 05:57:35,,https://etherscan.io/token/0xc7c03b8a3fc5719066e185ea616e87b88eba44a3,ELI,0.0154237164316381,,1459,,
elitium,Elitium,2023-04-03 05:57:35,,https://etherscan.io/token/0x6aB4A7d75B0A42B6Bc83E852daB9E121F9C610Aa,EUM,0.9007934833032737,332200000.0,1460,,
elixir,Elixir,2023-04-03 05:57:35,,https://etherscan.io/token/0xc8c6a31a4a806d3710a7b38b7b296d2fabccdba8,ELIX,0.000656440584242,,1461,,
ellaism,Ellaism,2023-04-03 05:57:35,,https://bitcointalk.org/index.php?topic=2168042.0,ELLA,0.0065190019533882,280000000.0,1462,,
elysia,ELYSIA,2023-04-03 05:57:35,,https://etherscan.io/token/0x2781246fe707bb15cee3e5ea354e2154a2877b16,EL,0.0034592127565053,6803300704.0,1463,,
elysian,Elysian,2023-04-03 05:57:35,,https://etherscan.io/token/0xa95592dcffa3c080b4b40e459c5f5692f67db7f8,ELY,0.0002804478409937,1000000000.0,1464,,
embercoin,EmberCoin,2023-04-03 05:57:35,,http://explorer.embercoin.io/,EMB,0.0097462458067817,,1465,,
embers,Embers,2023-04-03 05:57:35,,https://etherscan.io/token/0x386467f1f3ddbe832448650418311a479eecfc57,MBRS,0.0007151813923106,,1466,,
emerald,Emerald Crypto,2023-04-03 05:57:35,,https://chainz.cryptoid.info/emd/,EMD,0.0026300461637501,32000000.0,1467,,
emirex-token,Emirex Token,2023-04-03 05:57:35,,https://etherscan.io/token/0xbdbC2a5B32F3a5141ACd18C39883066E4daB9774,EMRX,0.1968173384910494,,1468,,
emphy,Emphy,2023-04-03 05:57:35,,https://etherscan.io/token/0x50ee674689d75c0f88e8f83cfe8c4b69e8fd590d,EPY,0.0129717059280221,,1469,,
empty-set-dollar,Empty Set Dollar,2023-04-03 05:57:35,,https://etherscan.io/token/0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,ESD,0.0007160102089813,,1470,,
encrypgen,EncrypGen,2023-04-03 05:57:35,,https://etherscan.io/token/0x82b0e50478eeafde392d45d1259ed1071b6fda81,DNA,0.003670655674721,70938084.0,1471,,
encryptotel,EncryptoTel [WAVES],2023-04-03 05:57:35,,http://www.wavesgo.com/assets.html?8ofu3VpEaVCFjRqLLqzTMNs5URKUUQMrPp3k6oFmiCc6,ETT,5.19859582642e-05,,1472,,
endor-protocol,Endor Protocol,2023-04-03 05:57:35,,https://etherscan.io/token/0xc528c28fec0a90c083328bc45f587ee215760a0f,EDR,0.0002559028847942,,1473,,
endorsit,Endorsit,2023-04-03 05:57:35,,https://neotracker.io/asset/81c089ab996fc89c468a26c0a88d23ae2f34b5c0,EDS,7.001383455e-07,,1474,,
energitoken,EnergiToken,2023-04-03 05:57:35,,https://etherscan.io/token/0x3c4a3ffd813a107febd57b2f01bc344264d90fde,ETK,0.000125356366828,,1475,,
engagement-token,Engagement Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x5dbac24e98e2a4f43adc0dc82af403fca063ce2c,ENGT,1.82567591125e-05,,1476,,
enigma,Enigma,2023-04-03 05:57:35,,https://etherscan.io/token/0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4,XNG,,5000000.0,1477,,
entcash,ENTCash,2023-04-03 05:57:35,,http://entcash.com/entcommunity.slack.com,ENT,0.0042355454496304,1600000000.0,1478,,
eosblack,eosBLACK,2023-04-03 05:57:35,,https://bloks.io/account/eosblackteam,BLACK,3.59397164468e-05,,1479,,
eos-force,EOS Force,2023-04-03 05:57:35,,https://explorer.eosforce.io/#/en,EOSC,0.0032093864264504,,1480,,
epic-cash,Epic Cash,2023-04-03 05:57:35,,https://explorer.epic.tech/,EPIC,2.296463680518868,21000000.0,1481,,
equal,Equal,2023-04-03 05:57:35,,https://etherscan.io/token/0x47dd62d4d075dead71d0e00299fc56a2d747bebb,EQL,0.0064123121057839,,1482,,
equilibria,Equilibria,2023-04-03 05:57:35,,https://explorer.equilibria.network/,XEQ,0.0159912536971823,77000000.0,1483,,
equitrader,EquiTrader,2023-04-03 05:57:35,,https://chainz.cryptoid.info/eqt/,EQT,0.0054156348199964,,1484,,
blakestar,ERA,2023-04-03 05:57:35,,http://era.cryptonode.online/,ERA,0.7960160750456133,240000000.0,1485,,
erc20,ERC20,2023-04-03 05:57:35,,https://etherscan.io/token/0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea,ERC20,6.2223426558e-06,,1486,,
eristica,Eristica,2023-04-03 05:57:35,,,ERT,0.0005446710823373,,1487,,
eroscoin,Eroscoin,2023-04-03 05:57:35,,https://etherscan.io/token/0x74ceda77281b339142a36817fa5f9e29412bab85,ERO,0.0004224358125972,,1488,,
eryllium,Eryllium,2023-04-03 05:57:35,,https://chainz.cryptoid.info/ery/,ERY,8.20550730302e-05,100000000.0,1489,,
espers,Espers,2023-04-03 05:57:35,,http://espv2.miningalts.com/,ESP,1.18838374831e-05,50000000000.0,1490,,
esports-token,Esports Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x18f5b4908e8861e3114ba9a0a9a4e84c5f180cc0,EST,0.0008482882625624,,1491,,
eternity,Eternity,2023-04-03 05:57:35,,https://chainz.cryptoid.info/ent/,ENT,0.0172550431361352,,1492,,
ethbits,Ethbits,2023-04-03 05:57:35,,https://etherscan.io/token/0x1b9743f556d65e757c4c650b4555baf354cb8bd3,ETBS,0.480760672884229,,1493,,
ethereumcash,Ethereum Cash,2023-04-03 05:57:35,,https://explorer.bitcoinabc.org/,ECASH,0.0034327179581176,,1494,,
ethereum-dark,Ethereum Dark,2023-04-03 05:57:35,,http://www.presstab.pw/phpexplorer/ETHD/index.php,ETHD,0.0240658538512511,4200000.0,1495,,
ethereum-gold,Ethereum Gold,2023-04-03 05:57:35,,https://etherscan.io/token/0x28c8d01ff633ea9cd8fc6a451d7457889e698de6,ETG,0.0003073325150834,,1496,,
etheriya,Etheriya,2023-04-03 05:57:35,,https://etherscan.io/token/0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,RIYA,8.20550730302e-05,100000000.0,1497,,
etheroll,Etheroll,2023-04-03 05:57:35,,https://etherscan.io/token/0x2e071D2966Aa7D8dECB1005885bA1977D6038A65,DICE,5.7939152091e-06,7001623.0,1498,,
ethersocial,Ethersocial,2023-04-03 05:57:35,,https://ethersocial.net/,ESN,0.0012753763409123,,1499,,
ethos,Ethos,2023-04-03 05:57:35,,https://etherscan.io/token/0x5af2be193a6abca9c8817001f45744777db30756,ETHOS,4.12367886341473,,1500,,
europecoin,EuropeCoin,2023-04-03 05:57:35,,https://chainz.cryptoid.info/erc/,ERC,0.0273515195281236,32000000.0,1501,,
everus,Everus,2023-04-03 05:57:35,,https://etherscan.io/token/0x3137619705b5fc22a3048989f983905e456b59ab,EVR,0.0015370869497513,,1502,,
evil-coin,Evil Coin,2023-04-03 05:57:35,,http://cryptobe.com/chain/EvilCoin,EVIL,0.0031351753651073,,1503,,
excaliburcoin,Excaliburcoin,2023-04-03 05:57:35,,https://etherscan.io/token/0x2c594e1cb006e86c3879b1d8191a8b059af52be7,EXC,8.21366952797e-05,,1504,,
exclusivecoin,ExclusiveCoin,2023-04-03 05:57:35,,http://www.cryptobe.com/chain/ExclusiveCoin,EXCL,0.0169180550760788,,1505,,
eximchain,Eximchain,2023-04-03 05:57:35,,https://etherscan.io/token/0x00c4b398500645eb5da00a1a379a88b11683ba01,EXC,0.0227703589194528,,1506,,
exmr,EXMR,2023-04-03 05:57:35,,,EXMR,0.0015031179919989,,1507,,
exnetwork-token,ExNetwork Token,2023-04-03 05:57:35,,https://etherscan.io/token/0xD6c67B93a7b248dF608a653d82a100556144c5DA,EXNT,0.0345035967827899,100000000.0,1508,,
experience-points,Experience Points,2023-04-03 05:57:35,,https://chainz.cryptoid.info/xp/,XP,0.0689035789608792,,1509,,
experty,Experty,2023-04-03 05:57:35,,https://etherscan.io/token/0x5c743a35e903f6c584514ec617acee0611cf44f3,EXY,0.0322206557680326,,1510,,
exrnchain,EXRNchain,2023-04-03 05:57:35,,https://etherscan.io/token/0xe469c4473af82217b30cf17b10bcdb6c8c796e75,EXRN,3.5983056267e-06,,1511,,
eztoken,EZToken,2023-04-03 05:57:35,,https://etherscan.io/token/0x5e6016ae7d7c49d347dcf834860b9f3ee282812b,EZT,0.0049928381128866,,1512,,
fabric-token,Fabric Token,2023-04-03 05:57:35,,https://etherscan.io/token/0x78a73B6CBc5D183CE56e786f6e905CaDEC63547B,FT,0.000174747267554,,1513,,
faceter,Faceter,2023-04-03 05:57:35,,https://etherscan.io/token/0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672,FACE,92.10968823802015,936154235.0,1514,,
factom,Factom,2023-04-03 05:57:35,,http://explorer.factom.org/,FCT,0.3404758584060868,,1515,,
faircoin,FairCoin,2023-04-03 05:57:35,,https://chain.fair.to/,FAIR,0.0322476437008879,53193831.0,1516,,
fairgame,FairGame,2023-04-03 05:57:35,,https://t.me/fairgameonline,FAIR,0.004036526678864,1200000000.0,1517,,
fantasy-cash,Fantasy Cash,2023-04-03 05:57:35,,http://fantasycashblocks.us/,FANS,0.0072912215972641,,1518,,
fantasygold,FantasyGold,2023-04-03 05:57:35,,https://fantasygold.network,FGC,0.0004108531828163,210000000.0,1519,,
fantomcoin,Fantomcoin,2023-04-03 05:57:35,,http://chainradar.com/fcn/blocks,FCN,2.63616152675e-05,,1520,,
fapcoin,FAPcoin,2023-04-03 05:57:35,,https://etherscan.io/token/0x6467882316dc6e206feef05fba6deaa69277f155,FAP,8.20550730302e-05,,1521,,
farmatrust,FarmaTrust,2023-04-03 05:57:35,,https://etherscan.io/token/0x2aec18c5500f21359ce1bea5dc1777344df4c0dc,FTT,0.0007370473318409,,1522,,
feathercoin,Feathercoin,2023-04-03 05:57:35,,http://explorer.feathercoin.com/,FTC,0.0072505950326052,336000000.0,1523,,
finnexus,FinNexus,2023-04-03 05:57:35,,https://etherscan.io/token/0xeF9Cd7882c067686691B6fF49e650b43AFBBCC6B,FNX,0.0002162424480772,,1524,,
fintrux-network,FintruX Network,2023-04-03 05:57:35,,https://etherscan.io/token/0xd559f20296FF4895da39b5bd9ADd54b442596a61,FTX,0.0010961357075262,,1525,,
fire-lotto,Fire Lotto,2023-04-03 05:57:35,,https://etherscan.io/token/0x049399a6b048d52971f7d122ae21a1532722285f,FLOT,0.0009982423485813,,1526,,
first-bitcoin,First Bitcoin,2023-04-03 05:57:35,,http://explorer.altcoinmarketcap.com/bit/chain,BIT,0.0035059757650779,,1527,,
first-bitcoin-capital,First Bitcoin Capital,2023-04-03 05:57:35,,,BITCF,0.0125394926720686,,1528,,
firstblood,FirstBlood,2023-04-03 05:57:35,,https://etherscan.io/token/FirstBlood,1ST,2.831422854390663,,1529,,
fleta,FLETA,2023-04-03 05:57:35,,https://etherscan.io/token/0x40897C872214303b6F479a37E549eE1516B264A2,FLETA,0.0006309157570923,,1530,,
flik,FLiK,2023-04-03 05:57:35,,https://etherscan.io/token/0x17fd666fa0784885fa1afec8ac624d9b7e72b752,FLIK,0.0001662135547302,600000000.0,1531,,
flip,FLIP,2023-04-03 05:57:35,,https://etherscan.io/token/0x3a1bda28adb5b0a812a7cf10a1950c920f79bcd3,FLP,0.0063004133131877,,1532,,
